time_step,bus_voltages,bus_angles,load_p,load_q,gen_p,gen_q,mean_bus_voltage,mean_bus_angle,sum_load_p,sum_load_q,sum_gen_p,sum_gen_q
85,"[1.06, 1.0449999999999997, 1.0100000000000002, 1.0360661835396892, 1.0359068169625782, 1.07, 1.0813403952825267, 1.09, 1.0875618260094213, 1.0828433426049766, 1.0758100254744583, 1.0682695601522774, 1.0686584543656013, 1.0754338898843452]","[0.0, -0.005313529938696406, -1.3753823109501744, -1.375855002848487, -1.0568729346749097, -2.0890286106399993, -2.1301297074906382, -2.130129707490639, -2.5166315566957174, -2.514581750118279, -2.34528819761051, -2.28616933597284, -2.3432407089718823, -2.658207126787752]","[4.899662247241055, 21.269501552539495, 10.7928043971485, 1.7160107409692167, 2.5288579340598996, 6.6608311656042005, 2.032117982726703, 0.790268104393718, 1.3773244105147662, 3.0481769740900577, 3.364284215847545]","[2.867544264514349, 4.2900268524230425, -0.8805844591815721, 0.3612654191514141, 1.6934316522722541, 3.748128723695919, 1.3095871444238758, 0.4064235965453408, 0.3612654191514141, 1.3095871444238758, 1.128954434848169]","[40.0, 0.0, 0.0, 0.0]","[-13.037517688060174, -25.838462433005102, -20.090789004576195, 5.35848375932215]",1.0633493210197054,-1.7733450342993233,58.47983972513516,16.595630192268082,40.0,-53.60828536631932
86,"[1.06, 1.0449999999999997, 1.01, 1.0358894311304394, 1.035760014661911, 1.07, 1.0811360961319294, 1.0900000000000003, 1.087222756968296, 1.08249674144839, 1.0756022593660233, 1.068119250760441, 1.0684504576093476, 1.0749909828564181]","[0.0, -0.0623381068436446, -1.5066262860359796, -1.4792660646573326, -1.1461980986589926, -2.2291158963140254, -2.2600771259004797, -2.2600771259004797, -2.6602324989062933, -2.6599955211457136, -2.489114526716192, -2.43396324257208, -2.49132349960411, -2.81254858903155]","[5.100516494899496, 22.141412618411618, 11.235239099363866, 1.7863560074302374, 2.632524642528772, 6.93388187094632, 2.1154215877463325, 0.8226639507902406, 1.4337857428058485, 3.1731323816195025, 3.5021979619355985]","[2.98509490715316, 4.465890018575594, -0.9166826880234117, 0.37607494893268156, 1.7628513231219456, 3.9017775951765694, 1.3632716898809705, 0.4230843175492668, 0.37607494893268156, 1.3632716898809705, 1.17523421541463]","[40.0, 0.0, 0.0, 0.0]","[-12.566255429130571, -25.29992611688936, -19.75512314361267, 5.484902194832339]",1.0631905707809426,-1.8922054701633482,60.87713235847783,17.275942966595057,40.0,-52.136402494800265
87,"[1.06, 1.045, 1.0100000000000002, 1.0358001789238054, 1.0356857722867372, 1.07, 1.0810330817935359, 1.09, 1.087051917945856, 1.0823221559932532, 1.0754976257000113, 1.06804361261763, 1.0683457730165855, 1.0747679702435298]","[0.0, -0.09103417676871052, -1.5726600216312525, -1.5312947328921687, -1.1911395489338503, -2.299599293246827, -2.3254564462679665, -2.3254564462679665, -2.7324824230786198, -2.7331579358486726, -2.5614782296279137, -2.5083233826871627, -2.5658288435173007, -2.890204940515881]","[5.20152050445449, 22.57987242025864, 11.45772719414399, 1.8217306835877465, 2.684655744234575, 7.071191469189284, 2.157312651617067, 0.838954920073304, 1.462178574984902, 3.2359689774256046, 3.5715509454549257]","[3.0442078528374186, 4.554326708969367, -0.9348354823673967, 0.38352224917636774, 1.7977605430142245, 3.979043335204813, 1.3902681532643328, 0.4314625303234137, 0.38352224917636774, 1.3902681532643328, 1.1985070286761492]","[40.0, 0.0, 0.0, 0.0]","[-12.32751278629248, -25.02850460943334, -19.585841664731078, 5.548646520037366]",1.063110577751496,-1.9520083158060209,62.082664085424526,17.618053321539392,40.0,-51.39321254041953
88,"[1.06, 1.0449999999999997, 1.0099999999999996, 1.0344616244764553, 1.0345635544319665, 1.07, 1.0794995286463698, 1.09, 1.0845187630308233, 1.0797372074805531, 1.0739499153203946, 1.0669294154945832, 1.0668023639769546, 1.0714724007713405]","[0.0, -0.5137827190672835, -2.544598693915308, -2.2970010701225627, -1.8525233813728694, -3.3370643331571612, -3.2876127767963923, -3.2876127767963914, -3.7958454342152446, -3.8099820259790302, -3.6265453669544514, -3.60279044467811, -3.6624219998390166, -4.033336023643821]","[6.684015573741403, 29.015404011356658, 14.723315411282904, 2.3409455465638076, 3.4498144896729817, 9.086564950477944, 2.772172357772929, 1.0780670280228057, 1.8789168202683195, 4.158258536659399, 4.5894853478685205]","[3.9118432159684686, 5.8523638664095206, -1.2012746883682703, 0.49283064138185434, 2.3101436314774433, 5.113117904336736, 1.7865110750092217, 0.5544344715545861, 0.49283064138185434, 1.7865110750092217, 1.540095754318295]","[40.0, 0.0, 0.0, 0.0]","[-8.687135975601635, -20.997738392079505, -17.063651894861415, 6.497595103864418]",1.0619239124021027,-2.8322226461812603,79.77696007368768,22.639407588478928,40.0,-40.250931158678135
89,"[1.06, 1.0449999999999997, 1.01, 1.034981297807287, 1.0350011458664077, 1.0700000000000003, 1.080092429690987, 1.09, 1.085495920626832, 1.0807335181992763, 1.0745461113605956, 1.067357597544551, 1.0673957878989333, 1.0727411950775643]","[0.0, -0.3513125264430033, -2.1712555849796997, -2.0028965166069557, -1.598493086130598, -2.9385423280647864, -2.91805926249028, -2.91805926249028, -3.387398398018232, -3.3963575573829528, -3.2174371978556597, -3.1823859599476516, -3.2412032946175158, -3.594205755131376]","[6.115484229209364, 26.54740158486274, 13.470974477244589, 2.1418285779719417, 3.156378957011284, 8.313676717127937, 2.536375947598351, 0.9863684240660253, 1.7190992533722165, 3.804563921397531, 4.19911129102394]","[3.579108281611008, 5.354571444929856, -1.0990962439592864, 0.45091127957304045, 2.113646622998628, 4.678204525570292, 1.6345533884522714, 0.5072751895196704, 0.45091127957304045, 1.6345533884522714, 1.4090977486657514]","[40.0, 0.0, 0.0, 0.0]","[-10.113465552082602, -22.553946954060976, -18.03924416807024, 6.130713390192696]",1.0623817860051739,-2.4941147664399277,72.99126338088593,20.713736905386543,40.0,-44.57594328402112
90,"[1.06, 1.045, 1.01, 1.035479538234756, 1.035418435395156, 1.0700000000000003, 1.080663805376238, 1.09, 1.0864402228024626, 1.0816973120079905, 1.0751232473004328, 1.0677733057743028, 1.0679715689942986, 1.0739702569048915]","[0.0, -0.19358712780163548, -1.8085876290789806, -1.7171776410627175, -1.3517005490557021, -2.551426559688632, -2.5590348854293383, -2.559034885429338, -2.9906139393564484, -2.9945517607641188, -2.820018330529018, -2.7739975007269013, -2.8320209618726744, -3.1676662537036213]","[5.562098834873537, 24.145147937561596, 12.251996511841247, 1.9480161817990256, 2.8707606889669868, 7.561378600404117, 2.306861267919898, 0.8971127153021824, 1.563539303812376, 3.460291901879851, 3.8191369880007233]","[3.2552375669536353, 4.870040454497565, -0.9996398827652899, 0.41010866985242656, 1.9223843899332502, 4.254877449718923, 1.4866439282150459, 0.46137225358397976, 0.41010866985242656, 1.4866439282150459, 1.281589593288833]","[40.0, 0.0, 0.0, 0.0]","[-11.465596830029575, -24.056228123851568, -18.978865807175207, 5.777151370934195]",1.0628241209136091,-2.165672716035652,66.38634093236153,18.83936702134584,40.0,-48.723539390122156
91,"[1.06, 1.045, 1.0100000000000002, 1.034382681574207, 1.034496876212159, 1.0700000000000005, 1.079409726998024, 1.0900000000000003, 1.0843709985600978, 1.0795866356938038, 1.0738598487029005, 1.0668648407802015, 1.0667128366402359, 1.0712808006589707]","[0.0, -0.5382862729070861, -2.6008852460788883, -2.341339271357231, -1.8908196402796507, -3.3971481548705644, -3.343324748528184, -3.343324748528183, -3.85742309138775, -3.872340984253264, -3.688223410001282, -3.6661718846034597, -3.725925929632931, -4.099544209769526]","[6.769628154896955, 29.387049409736978, 14.911899806639374, 2.370929676369439, 3.494001628333912, 9.202950717486644, 2.8076798799111766, 1.0918755088543464, 1.902983029717576, 4.21151981986677, 4.648270023408508]","[3.9619482749857733, 5.927324190923599, -1.2166612812948443, 0.4991430897619873, 2.339733233259316, 5.178609556280615, 1.8093937003872034, 0.5615359759822356, 0.4991430897619873, 1.8093937003872034, 1.5598221555062104]","[40.0, 0.0, 0.0, 0.0]","[-8.469071803900423, -20.762267020254267, -16.91583749822232, 6.553163537981289]",1.0618546604157573,-2.8831969708712855,80.79878765522167,22.929385685941284,40.0,-39.594012784395716
92,"[1.06, 1.0449999999999997, 1.01, 1.034032359660003, 1.034200345948963, 1.0700000000000005, 1.0790120415165303, 1.09, 1.083717364328319, 1.0789208610892633, 1.0734617191582303, 1.0665797402535255, 1.0663174677984542, 1.0704340879352465]","[0.0, -0.6464748193542108, -2.849338381173945, -2.5370452707268236, -2.0598553672511555, -3.6623670466381695, -3.5892319136290367, -3.5892319136290367, -4.1292280353531385, -4.147596953399026, -3.9604736985711457, -3.945942073617449, -4.006235971068327, -4.391803128878273]","[7.14720982491565, 31.026136659311216, 15.743623485298066, 2.503170261260779, 3.6888824902790445, 9.716252987788556, 2.964280572545658, 1.1527757782122003, 2.009123499169836, 4.446420858818493, 4.907531170103372]","[4.182929252369986, 6.25792565315195, -1.284521581436453, 0.5269832128970062, 2.4702338104547175, 5.467450833806437, 1.9103141467516471, 0.5928561145091319, 0.5269832128970062, 1.9103141467516471, 1.6468225403031447]","[40.0, 0.0, 0.0, 0.0]","[-7.497051342170742, -19.72021846699272, -16.261088653140604, 6.799247656532531]",1.0615482848348954,-3.108201755234981,85.30540758770287,24.20829134245622,40.0,-36.679110805771536
93,"[1.06, 1.0450000000000002, 1.01, 1.0346538226464956, 1.0347256690062094, 1.0700000000000003, 1.079718454033208, 1.0900000000000005, 1.0848792548111879, 1.0801046458601136, 1.0741697434130852, 1.0670871460690061, 1.0670210083906853, 1.071940127053528]","[0.0, -0.45393156923137845, -2.407093322924481, -2.1886827119982883, -1.758964972380372, -3.190283810377809, -3.1515075537793096, -3.1515075537793096, -3.645412786105688, -3.6576415048732387, -3.47586826538843, -3.4479523776599033, -3.5072844042300573, -3.8715963005555767]","[6.474756316367618, 28.10700668211193, 14.26236644803558, 2.2676565900642336, 3.3418097116736085, 8.802088079854595, 2.685382804023433, 1.0443155348980018, 1.8200927893936611, 4.028074206035154, 4.445800419994354]","[3.7893735123441794, 5.669141475160585, -1.1636658817434888, 0.477401387381944, 2.237819003352863, 4.953039394087666, 1.7305800292595466, 0.5370765608046869, 0.477401387381944, 1.7305800292595466, 1.491879335568575]","[40.0, 0.0, 0.0, 0.0]","[-9.216522910067653, -21.572046010528663, -17.42395069430195, 6.36212608788183]",1.0620928479488232,-2.70769479523456,77.27934958245217,21.93062623285805,40.0,-41.850393527016436
94,"[1.06, 1.0449999999999997, 1.0100000000000002, 1.034176455230945, 1.0343224403350673, 1.0700000000000003, 1.0791754571795764, 1.09, 1.0839858083910423, 1.0791942364669243, 1.0736251739029443, 1.0666967222208956, 1.0664797148613194, 1.0707816653392819]","[0.0, -0.602082234865953, -2.747404245317163, -2.456753180429678, -1.9905055620353795, -3.553553454604967, -3.4883442189310925, -3.488344218931092, -4.017713900666168, -4.034666494306509, -3.8487764090206356, -3.831159365626179, -3.891231938108019, -4.271894382440299]","[6.992360456287732, 30.353933409322746, 15.402526719380347, 2.448937302662983, 3.608960235503345, 9.505743477441847, 2.9000573321008996, 1.1278000735947944, 1.9655944139794996, 4.350085998151354, 4.801206027589271]","[4.092303124186826, 6.12234325665746, -1.2566915105770577, 0.5155657479290492, 2.4167144434174186, 5.348994634763882, 1.8689258362428027, 0.5800114664201802, 0.5155657479290492, 1.8689258362428027, 1.611142962278279]","[40.0, 0.0, 0.0, 0.0]","[-7.897714656674893, -20.148269344623575, -16.530166354854988, 6.698127547125582]",1.0616741195662855,-3.015887828948796,83.45720544601483,23.68380154549069,40.0,-37.878022809027875
95,"[1.06, 1.0450000000000002, 1.01, 1.0338955041806934, 1.0340842269228891, 1.07, 1.0788570433280964, 1.0899999999999999, 1.0834629335379715, 1.0786618264038244, 1.0733068673756885, 1.0664690023913241, 1.06616385529251, 1.0701048633424555]","[0.0, -0.68849900626258, -2.945817991125004, -2.6130393898827586, -2.1254925460118717, -3.765359192471368, -3.684718707923, -3.684718707923, -4.2347742255943555, -4.254484263976043, -4.066193809291641, -4.054582740597358, -4.115085911172371, -4.505298394562219]","[7.2936921933310765, 31.662018645704457, 16.066289716185505, 2.55447284190397, 3.7644862933321686, 9.915388004758837, 3.0250336285704895, 1.1764019666663017, 2.0503005704755553, 4.53755044285574, 5.008111229522259]","[4.268658564760582, 6.386182104759928, -1.3108479057138802, 0.5377837561903097, 2.5208613571420773, 5.579506470474459, 1.9494661161898719, 0.6050067257140982, 0.5377837561903097, 1.9494661161898719, 1.680574238094718]","[40.0, 0.0, 0.0, 0.0]","[-7.115434561870984, -19.31440159690938, -16.00583223346164, 6.8951591100624405]",1.0614290087696752,-3.1955760633423975,87.05374553330635,24.704441299992347,40.0,-35.54050928217957
96,"[1.06, 1.0449999999999995, 1.0100000000000002, 1.0344200170434679, 1.0345284178104277, 1.07, 1.0794521894385045, 1.09, 1.0844408608391944, 1.0796578223603206, 1.0739024288253385, 1.0668953656907796, 1.0667551578817123, 1.071371379567626]","[0.0, -0.5267032331633118, -2.5742787821222026, -2.3203808184637102, -1.8727172000992445, -3.3687466915827398, -3.316989990132046, -3.316989990132046, -3.8283155788614383, -3.842864129343639, -3.6590684221438528, -3.6362116964275133, -3.6959078495453084, -4.068247710970947]","[6.729162693099907, 29.21138828064565, 14.822763904616385, 2.3567574409013488, 3.4731162286967265, 9.147940066656556, 2.790896969488438, 1.085348821467726, 1.891607945986609, 4.186345454232662, 4.620484982819751]","[3.9382657236114644, 5.891893602253374, -1.2093886867783243, 0.4961594612423894, 2.325747474573701, 5.147654410389786, 1.7985780470036608, 0.5581793938976879, 0.4961594612423894, 1.7985780470036608, 1.550498316382467]","[40.0, 0.0, 0.0, 0.0]","[-8.572248779060146, -20.873601318015634, -16.985732707962278, 6.526888170326528]",1.0618874028183838,-2.8591015780705717,80.31581278861177,22.792325250822255,40.0,-39.90469463471153
97,"[1.06, 1.045, 1.01, 1.035516529139132, 1.0354493258344346, 1.07, 1.0807063435429398, 1.09, 1.0865106295141485, 1.0817692111187287, 1.0751663175147559, 1.0678043772477543, 1.068014590837288, 1.0740620117536994]","[0.0, -0.18179858833417306, -1.7814724380710623, -1.695814635688977, -1.3332478310982512, -2.5224838630274626, -2.5321905495742176, -2.532190549574217, -2.9609472722726444, -2.9645099865085265, -2.7903045398893966, -2.743463712044607, -2.801427701961096, -3.135776934840565]","[5.5206808032430885, 23.965351689654305, 12.160762322351136, 1.9335103274031085, 2.84938364038353, 7.505072981367333, 2.2896832824510485, 0.8904323876198523, 1.5518964469946004, 3.434524923676577, 3.790697878724517]","[3.2309975207920365, 4.833775818507773, -0.992196089062122, 0.40705480576907566, 1.9080694020425426, 4.223193609854157, 1.4755736709128986, 0.4579366564902099, 0.40705480576907566, 1.4755736709128986, 1.2720462680283615]","[40.0, 0.0, 0.0, 0.0]","[-11.565366379786425, -24.168173044693017, -19.048797303637993, 5.750829144590238]",1.0628570954644914,-2.1411163287775143,65.8919966838691,18.699080140016907,40.0,-49.0315075835272
98,"[1.06, 1.0449999999999997, 1.01, 1.035748446255938, 1.0356427050495443, 1.07, 1.0809734172734853, 1.0900000000000005, 1.0869530101423202, 1.0822210940153214, 1.075437062575962, 1.067999850628073, 1.0682852003421472, 1.0746389005975114]","[0.0, -0.10763699332264764, -1.6108620329183112, -1.5613941054277605, -1.2171387808373846, -2.340375624290511, -2.3632792390703745, -2.363279239070375, -2.7742803247970267, -2.775483852989801, -2.603342070641293, -2.551342268620659, -2.608931689005417, -2.9351313386453857]","[5.25993730164824, 22.833460544482197, 11.586405669068473, 1.8421900226970784, 2.7148063492378016, 7.150606009153138, 2.1815408163518026, 0.8483769841368122, 1.4785998866384447, 3.2723112245277077, 3.6116620181824315]","[3.078396485296434, 4.605475056742698, -0.9453343537524487, 0.387829478462543, 1.8179506802931709, 4.023730839048881, 1.4058818594267177, 0.4363081632703607, 0.387829478462543, 1.4058818594267177, 1.211967120195447]","[40.0, 0.0, 0.0, 0.0]","[-12.188895663766921, -24.871339470044056, -19.48778765810086, 5.5855663763279235]",1.0630642633485932,-1.9866055399740676,62.779896826124116,17.81591666687306,40.0,-50.96245641558391
99,"[1.06, 1.045, 1.01, 1.0355154155716968, 1.0354483960993064, 1.07, 1.0807050627413068, 1.0899999999999999, 1.0865085093917535, 1.0817670459767543, 1.075165020482802, 1.0678034414521371, 1.068013295154697, 1.0740592485478242]","[0.0, -0.18215362910973112, -1.7822890969848864, -1.6964580515471523, -1.3338035946794569, -2.5233555623608375, -2.532999054078867, -2.532999054078867, -2.9618407784374887, -2.9654147895567715, -2.7911994647017724, -2.744383333349308, -2.802349114665433, -3.1367373790441104]","[5.521928325479752, 23.970767200930513, 12.163510320642034, 1.9339472476334607, 2.8500275228282597, 7.506768921735148, 2.2902006879869923, 0.8906336008838303, 1.552247132968962, 3.435301031980492, 3.791554472334023]","[3.2317276374927566, 4.834868119083653, -0.9924202981276975, 0.4071467889754656, 1.9085005733224956, 4.2241479356204525, 1.4759071100360621, 0.4580401375973986, 0.4071467889754656, 1.4759071100360621, 1.27233371554833]","[40.0, 0.0, 0.0, 0.0]","[-11.562364197907229, -24.164802234783934, -19.04669174855288, 5.751621692861356]",1.0628561025298768,-2.1418559216139057,65.90688646540347,18.703305618560446,40.0,-49.02223648838269
